* Block Type = Fast 96-Well Block (0.1mL)
* Calibration Background is expired  = Yes
* Calibration Background performed on = 03-02-2017
* Calibration Normalization FAM-ROX is expired = Yes
* Calibration Normalization FAM-ROX performed on = 03-02-2017
* Calibration Normalization VIC-ROX is expired = Yes
* Calibration Normalization VIC-ROX performed on = 03-02-2017
* Calibration Pure Dye FAM is expired = Yes
* Calibration Pure Dye FAM performed on = 03-02-2017
* Calibration Pure Dye NED is expired = Yes
* Calibration Pure Dye NED performed on = 03-02-2017
* Calibration Pure Dye ROX is expired = Yes
* Calibration Pure Dye ROX performed on = 03-02-2017
* Calibration Pure Dye SYBR is expired = Yes
* Calibration Pure Dye SYBR performed on = 03-02-2017
* Calibration Pure Dye TAMRA is expired = Yes
* Calibration Pure Dye TAMRA performed on = 03-02-2017
* Calibration Pure Dye VIC is expired = Yes
* Calibration Pure Dye VIC performed on = 03-02-2017
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 03-02-2017
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 03-02-2017
* Chemistry = SYBR_GREEN
* Date Created = 2017-12-26 11:03:28 AM CST
* Date Modified = 2017-12-26 13:50:36 PM CST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = D:\PB\2017-12-26 110328.eds
* Experiment Name = 2017-12-26 110328
* Experiment Run Start Time = 2017-12-26 21:15:40 PM CST
* Experiment Run Stop Time = 2017-12-26 22:18:15 PM CST
* Experiment Type = Standard Curve
* Instrument Name = 278860552
* Instrument Serial Number = 278860552
* Instrument Type = QuantStudio(TM) 6 Flex System
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2
* User Name = NA

[Sample Setup]
Well	Well Position	Sample Name	Sample Color	Biogroup Name	Biogroup Color	Target Name	Target Color	Task	Reporter	Quencher	Quantity	Comments
29	C5	33	66.387	3.251	0.199
29	C5	34	66.582	3.236	0.198
29	C5	35	66.778	3.217	0.197
29	C5	36	66.973	3.197	0.196
29	C5	37	67.168	3.184	0.195
29	C5	38	67.364	3.170	0.194
29	C5	39	67.559	3.146	0.193
29	C5	40	67.754	3.135	0.193
29	C5	41	67.950	3.121	0.193
29	C5	42	68.145	3.102	0.194
29	C5	43	68.340	3.088	0.195
29	C5	44	68.535	3.070	0.196
29	C5	45	68.731	3.053	0.197
29	C5	46	68.926	3.037	0.197
29	C5	47	69.121	3.022	0.198
29	C5	48	69.317	3.004	0.199
29	C5	49	69.512	2.989	0.200
29	C5	50	69.707	2.969	0.201
29	C5	51	69.903	2.954	0.202
29	C5	52	70.098	2.936	0.202
29	C5	53	70.293	2.918	0.202
29	C5	54	70.488	2.900	0.202
29	C5	55	70.684	2.886	0.201
29	C5	56	70.879	2.871	0.201
29	C5	57	71.074	2.849	0.202
29	C5	58	71.270	2.835	0.202
29	C5	59	71.465	2.818	0.203
29	C5	60	71.660	2.799	0.204
29	C5	61	71.856	2.783	0.204
29	C5	62	72.051	2.766	0.205
29	C5	63	72.246	2.749	0.205
29	C5	64	72.441	2.729	0.205
29	C5	65	72.637	2.712	0.205
29	C5	66	72.832	2.697	0.204
29	C5	67	73.027	2.681	0.204
29	C5	68	73.223	2.662	0.203
29	C5	69	73.418	2.644	0.203
29	C5	70	73.613	2.629	0.203
29	C5	71	73.809	2.614	0.203
29	C5	72	74.004	2.592	0.204
29	C5	73	74.199	2.578	0.205
29	C5	74	74.394	2.563	0.207
29	C5	75	74.590	2.544	0.209
29	C5	76	74.785	2.524	0.210
29	C5	77	74.980	2.508	0.211
29	C5	78	75.176	2.490	0.211
29	C5	79	75.371	2.472	0.211
29	C5	80	75.566	2.452	0.210
29	C5	81	75.762	2.434	0.209
29	C5	82	75.957	2.421	0.209
29	C5	83	76.152	2.405	0.209
29	C5	84	76.347	2.385	0.210
29	C5	85	76.543	2.364	0.211
29	C5	86	76.738	2.350	0.213
29	C5	87	76.933	2.330	0.215
29	C5	88	77.129	2.313	0.218
29	C5	89	77.324	2.297	0.222
29	C5	90	77.519	2.277	0.226
29	C5	91	77.715	2.256	0.231
29	C5	92	77.910	2.238	0.236
29	C5	93	78.105	2.217	0.241
29	C5	94	78.300	2.193	0.245
29	C5	95	78.496	2.178	0.249
29	C5	96	78.691	2.152	0.254
29	C5	97	78.886	2.132	0.258
29	C5	98	79.082	2.107	0.262
29	C5	99	79.277	2.090	0.266
29	C5	100	79.472	2.065	0.270
29	C5	101	79.668	2.040	0.274
29	C5	102	79.863	2.020	0.279
29	C5	103	80.058	1.995	0.283
29	C5	104	80.253	1.972	0.287
29	C5	105	80.449	1.947	0.291
29	C5	106	80.644	1.921	0.293
29	C5	107	80.839	1.893	0.295
29	C5	108	81.035	1.868	0.296
29	C5	109	81.230	1.844	0.297
29	C5	110	81.425	1.821	0.298
29	C5	111	81.621	1.794	0.299
29	C5	112	81.816	1.771	0.302
29	C5	113	82.011	1.745	0.306
29	C5	114	82.206	1.717	0.312
29	C5	115	82.402	1.692	0.322
29	C5	116	82.597	1.668	0.338
29	C5	117	82.792	1.640	0.364
29	C5	118	82.988	1.613	0.402
29	C5	119	83.183	1.582	0.455
29	C5	120	83.378	1.543	0.528
29	C5	121	83.574	1.500	0.622
29	C5	122	83.769	1.447	0.737
29	C5	123	83.964	1.379	0.870
29	C5	124	84.159	1.295	1.016
29	C5	125	84.355	1.192	1.167
29	C5	126	84.550	1.070	1.309
29	C5	127	84.745	0.933	1.429
29	C5	128	84.941	0.774	1.511
29	C5	129	85.136	0.618	1.541
29	C5	130	85.331	0.465	1.507
29	C5	131	85.527	0.293	1.406
29	C5	132	85.722	0.147	1.248
29	C5	133	85.917	0.080	1.050
29	C5	134	86.112	0.057	0.836
29	C5	135	86.308	0.043	0.633
29	C5	136	86.503	0.031	0.459
29	C5	137	86.698	0.019	0.323
29	C5	138	86.894	0.006	0.225
29	C5	139	87.089	-0.003	0.159
29	C5	140	87.284	-0.007	0.115
29	C5	141	87.480	-0.012	0.086
29	C5	142	87.675	-0.015	0.067
29	C5	143	87.870	-0.018	0.053
29	C5	144	88.065	-0.021	0.043
29	C5	145	88.261	-0.024	0.036
29	C5	146	88.456	-0.025	0.030
29	C5	147	88.651	-0.028	0.026
29	C5	148	88.847	-0.030	0.022
29	C5	149	89.042	-0.031	0.019
29	C5	150	89.237	-0.033	0.016
29	C5	151	89.433	-0.033	0.014
29	C5	152	89.628	-0.034	0.012
29	C5	153	89.823	-0.034	0.011
29	C5	154	90.018	-0.035	0.009
29	C5	155	90.214	-0.036	0.008
29	C5	156	90.409	-0.037	0.007
29	C5	157	90.604	-0.037	0.006
29	C5	158	90.800	-0.038	0.006
29	C5	159	90.995	-0.037	0.005
29	C5	160	91.190	-0.038	0.004
29	C5	161	91.386	-0.039	0.004
29	C5	162	91.581	-0.039	0.003
29	C5	163	91.776	-0.039	0.003
29	C5	164	91.971	-0.039	0.002
29	C5	165	92.167	-0.038	0.002
29	C5	166	92.362	-0.040	0.002
29	C5	167	92.557	-0.039	0.002
29	C5	168	92.753	-0.039	0.002
29	C5	169	92.948	-0.040	0.002
29	C5	170	93.143	-0.040	0.002
29	C5	171	93.339	-0.040	0.002
29	C5	172	93.534	-0.040	0.001
29	C5	173	93.729	-0.040	0.001
29	C5	174	93.924	-0.040	0.001
29	C5	175	94.120	-0.040	0.001
29	C5	176	94.315	-0.040	0.001
29	C5	177	94.510	-0.041	0.001
29	C5	178	94.706	-0.040	0.001
29	C5	179	94.901	-0.041	0.000
30	C6	1	60.138	3.724	0.308
30	C6	2	60.333	3.721	0.306
30	C6	3	60.528	3.706	0.304
30	C6	4	60.723	3.687	0.301
30	C6	5	60.919	3.673	0.299
30	C6	6	61.114	3.657	0.298
30	C6	7	61.309	3.641	0.298
30	C6	8	61.505	3.627	0.299
30	C6	9	61.700	3.609	0.302
30	C6	10	61.895	3.595	0.306
30	C6	11	62.091	3.578	0.312
30	C6	12	62.286	3.559	0.318
30	C6	13	62.481	3.544	0.325
30	C6	14	62.676	3.525	0.331
30	C6	15	62.872	3.509	0.335
30	C6	16	63.067	3.487	0.337
30	C6	17	63.262	3.464	0.337
30	C6	18	63.458	3.448	0.334
30	C6	19	63.653	3.434	0.331
30	C6	20	63.848	3.414	0.327
30	C6	21	64.044	3.397	0.324
30	C6	22	64.239	3.380	0.322
30	C6	23	64.434	3.362	0.321
30	C6	24	64.629	3.350	0.321
30	C6	25	64.825	3.330	0.320
30	C6	26	65.020	3.309	0.318
30	C6	27	65.215	3.293	0.315
30	C6	28	65.411	3.276	0.311
30	C6	29	65.606	3.260	0.305
30	C6	30	65.801	3.245	0.299
30	C6	31	65.997	3.225	0.292
30	C6	32	66.192	3.211	0.285
30	C6	33	66.387	3.198	0.279
30	C6	34	66.582	3.182	0.272
30	C6	35	66.778	3.166	0.266
30	C6	36	66.973	3.154	0.260
30	C6	37	67.168	3.136	0.254
30	C6	38	67.364	3.125	0.250
30	C6	39	67.559	3.111	0.247
30	C6	40	67.754	3.101	0.245
30	C6	41	67.950	3.088	0.245
30	C6	42	68.145	3.073	0.247
30	C6	43	68.340	3.060	0.249
30	C6	44	68.535	3.047	0.253
30	C6	45	68.731	3.033	0.257
30	C6	46	68.926	3.024	0.261
30	C6	47	69.121	3.002	0.264
30	C6	48	69.317	2.992	0.268
30	C6	49	69.512	2.977	0.270
30	C6	50	69.707	2.958	0.272
30	C6	51	69.903	2.945	0.274
30	C6	52	70.098	2.934	0.276
30	C6	53	70.293	2.914	0.279
30	C6	54	70.488	2.901	0.282
30	C6	55	70.684	2.888	0.285
30	C6	56	70.879	2.869	0.288
30	C6	57	71.074	2.855	0.291
30	C6	58	71.270	2.835	0.293
30	C6	59	71.465	2.822	0.295
30	C6	60	71.660	2.806	0.297
30	C6	61	71.856	2.787	0.299
30	C6	62	72.051	2.778	0.302
30	C6	63	72.246	2.755	0.305
30	C6	64	72.441	2.739	0.308
30	C6	65	72.637	2.725	0.310
30	C6	66	72.832	2.702	0.312
30	C6	67	73.027	2.692	0.314
30	C6	68	73.223	2.672	0.316
30	C6	69	73.418	2.655	0.318
30	C6	70	73.613	2.638	0.320
30	C6	71	73.809	2.620	0.323
30	C6	72	74.004	2.603	0.326
30	C6	73	74.199	2.586	0.329
30	C6	74	74.394	2.566	0.331
30	C6	75	74.590	2.548	0.333
30	C6	76	74.785	2.534	0.335
30	C6	77	74.980	2.509	0.336
30	C6	78	75.176	2.498	0.338
30	C6	79	75.371	2.475	0.339
30	C6	80	75.566	2.459	0.342
30	C6	81	75.762	2.438	0.346
30	C6	82	75.957	2.423	0.353
30	C6	83	76.152	2.403	0.361
30	C6	84	76.347	2.383	0.372
30	C6	85	76.543	2.364	0.384
30	C6	86	76.738	2.343	0.397
30	C6	87	76.933	2.321	0.412
30	C6	88	77.129	2.293	0.426
30	C6	89	77.324	2.276	0.442
30	C6	90	77.519	2.248	0.458
30	C6	91	77.715	2.221	0.474
30	C6	92	77.910	2.197	0.492
30	C6	93	78.105	2.169	0.510
30	C6	94	78.300	2.140	0.528
30	C6	95	78.496	2.111	0.547
30	C6	96	78.691	2.079	0.567
30	C6	97	78.886	2.050	0.586
30	C6	98	79.082	2.015	0.604
30	C6	99	79.277	1.980	0.620
30	C6	100	79.472	1.945	0.635
30	C6	101	79.668	1.909	0.649
30	C6	102	79.863	1.875	0.661
30	C6	103	80.058	1.839	0.671
30	C6	104	80.253	1.802	0.681
30	C6	105	80.449	1.763	0.690
30	C6	106	80.644	1.728	0.696
30	C6	107	80.839	1.684	0.699
30	C6	108	81.035	1.642	0.699
30	C6	109	81.230	1.605	0.698
30	C6	110	81.425	1.571	0.695
30	C6	111	81.621	1.532	0.694
30	C6	112	81.816	1.496	0.696
30	C6	113	82.011	1.458	0.702
30	C6	114	82.206	1.424	0.715
30	C6	115	82.402	1.385	0.735
30	C6	116	82.597	1.347	0.764
30	C6	117	82.792	1.300	0.802
30	C6	118	82.988	1.258	0.853
30	C6	119	83.183	1.213	0.917
30	C6	120	83.378	1.164	0.995
30	C6	121	83.574	1.109	1.086
30	C6	122	83.769	1.043	1.184
30	C6	123	83.964	0.969	1.284
30	C6	124	84.159	0.887	1.376
30	C6	125	84.355	0.800	1.451
30	C6	126	84.550	0.708	1.500
30	C6	127	84.745	0.616	1.515
30	C6	128	84.941	0.523	1.491
30	C6	129	85.136	0.430	1.426
30	C6	130	85.331	0.352	1.322
30	C6	131	85.527	0.281	1.186
30	C6	132	85.722	0.222	1.032
30	C6	133	85.917	0.193	0.872
30	C6	134	86.112	0.173	0.723
30	C6	135	86.308	0.154	0.595
30	C6	136	86.503	0.136	0.494
30	C6	137	86.698	0.118	0.418
30	C6	138	86.894	0.098	0.363
30	C6	139	87.089	0.080	0.322
30	C6	140	87.284	0.066	0.289
30	C6	141	87.480	0.050	0.261
30	C6	142	87.675	0.041	0.236
30	C6	143	87.870	0.033	0.214
30	C6	144	88.065	0.025	0.194
30	C6	145	88.261	0.015	0.177
30	C6	146	88.456	0.006	0.162
30	C6	147	88.651	-0.004	0.147
30	C6	148	88.847	-0.014	0.132
30	C6	149	89.042	-0.020	0.115
30	C6	150	89.237	-0.023	0.099
30	C6	151	89.433	-0.025	0.084
30	C6	152	89.628	-0.028	0.071
30	C6	153	89.823	-0.032	0.061
30	C6	154	90.018	-0.033	0.053
30	C6	155	90.214	-0.035	0.047
30	C6	156	90.409	-0.037	0.041
30	C6	157	90.604	-0.040	0.037
30	C6	158	90.800	-0.041	0.032
30	C6	159	90.995	-0.042	0.028
30	C6	160	91.190	-0.043	0.023
30	C6	161	91.386	-0.044	0.019
30	C6	162	91.581	-0.044	0.016
30	C6	163	91.776	-0.045	0.013
30	C6	164	91.971	-0.045	0.011
30	C6	165	92.167	-0.045	0.009
30	C6	166	92.362	-0.046	0.008
30	C6	167	92.557	-0.046	0.007
30	C6	168	92.753	-0.047	0.007
30	C6	169	92.948	-0.047	0.006
30	C6	170	93.143	-0.047	0.006
30	C6	171	93.339	-0.048	0.005
30	C6	172	93.534	-0.048	0.004
30	C6	173	93.729	-0.048	0.003
30	C6	174	93.924	-0.048	0.003
30	C6	175	94.120	-0.047	0.002
30	C6	176	94.315	-0.047	0.001
30	C6	177	94.510	-0.048	0.001
30	C6	178	94.706	-0.048	0.001
30	C6	179	94.901	-0.049	0.000
31	C7	1	60.138	4.401	0.395
31	C7	2	60.333	4.396	0.393
31	C7	3	60.528	4.381	0.392
31	C7	4	60.723	4.362	0.391
31	C7	5	60.919	4.347	0.391
31	C7	6	61.114	4.324	0.391
31	C7	7	61.309	4.309	0.393
31	C7	8	61.505	4.291	0.395
31	C7	9	61.700	4.274	0.398
31	C7	10	61.895	4.252	0.402
31	C7	11	62.091	4.237	0.406
31	C7	12	62.286	4.214	0.410
31	C7	13	62.481	4.199	0.414
31	C7	14	62.676	4.178	0.417
31	C7	15	62.872	4.155	0.418
31	C7	16	63.067	4.136	0.416
31	C7	17	63.262	4.116	0.412
31	C7	18	63.458	4.098	0.406
31	C7	19	63.653	4.076	0.399
31	C7	20	63.848	4.060	0.390
31	C7	21	64.044	4.044	0.382
31	C7	22	64.239	4.028	0.373
31	C7	23	64.434	4.006	0.363
31	C7	24	64.629	3.993	0.352
31	C7	25	64.825	3.973	0.342
31	C7	26	65.020	3.956	0.333
31	C7	27	65.215	3.946	0.327
31	C7	28	65.411	3.936	0.325
31	C7	29	65.606	3.920	0.324
31	C7	30	65.801	3.902	0.325
31	C7	31	65.997	3.886	0.326
31	C7	32	66.192	3.869	0.325
31	C7	33	66.387	3.854	0.324
31	C7	34	66.582	3.840	0.322
31	C7	35	66.778	3.826	0.321
31	C7	36	66.973	3.810	0.322
31	C7	37	67.168	3.798	0.324
31	C7	38	67.364	3.780	0.327
31	C7	39	67.559	3.763	0.332
31	C7	40	67.754	3.754	0.337
31	C7	41	67.950	3.735	0.344
31	C7	42	68.145	3.718	0.352
31	C7	43	68.340	3.701	0.359
31	C7	44	68.535	3.688	0.366
31	C7	45	68.731	3.665	0.373
31	C7	46	68.926	3.652	0.379
31	C7	47	69.121	3.631	0.383
31	C7	48	69.317	3.613	0.387
31	C7	49	69.512	3.594	0.391
31	C7	50	69.707	3.581	0.395
31	C7	51	69.903	3.556	0.400
31	C7	52	70.098	3.541	0.405
31	C7	53	70.293	3.524	0.410
31	C7	54	70.488	3.497	0.413
31	C7	55	70.684	3.482	0.416
31	C7	56	70.879	3.461	0.417
31	C7	57	71.074	3.442	0.418
31	C7	58	71.270	3.422	0.418
31	C7	59	71.465	3.402	0.419
31	C7	60	71.660	3.384	0.421
31	C7	61	71.856	3.365	0.423
31	C7	62	72.051	3.343	0.426
31	C7	63	72.246	3.325	0.428
31	C7	64	72.441	3.305	0.430
31	C7	65	72.637	3.279	0.432
31	C7	66	72.832	3.263	0.434
31	C7	67	73.027	3.247	0.436
31	C7	68	73.223	3.222	0.440
31	C7	69	73.418	3.202	0.444
31	C7	70	73.613	3.186	0.449
31	C7	71	73.809	3.160	0.454
31	C7	72	74.004	3.138	0.458
31	C7	73	74.199	3.118	0.461
31	C7	74	74.394	3.094	0.463
31	C7	75	74.590	3.074	0.465
31	C7	76	74.785	3.053	0.467
31	C7	77	74.980	3.034	0.470
31	C7	78	75.176	3.009	0.475
31	C7	79	75.371	2.988	0.482
31	C7	80	75.566	2.966	0.491
31	C7	81	75.762	2.944	0.504
31	C7	82	75.957	2.918	0.520
31	C7	83	76.152	2.896	0.540
31	C7	84	76.347	2.868	0.564
31	C7	85	76.543	2.848	0.593
31	C7	86	76.738	2.816	0.627
31	C7	87	76.933	2.788	0.665
31	C7	88	77.129	2.752	0.707
31	C7	89	77.324	2.718	0.754
31	C7	90	77.519	2.686	0.803
31	C7	91	77.715	2.646	0.853
31	C7	92	77.910	2.604	0.902
31	C7	93	78.105	2.554	0.944
31	C7	94	78.300	2.502	0.979
31	C7	95	78.496	2.456	1.003
31	C7	96	78.691	2.408	1.018
31	C7	97	78.886	2.353	1.023
31	C7	98	79.082	2.307	1.023
31	C7	99	79.277	2.257	1.022
31	C7	100	79.472	2.213	1.024
31	C7	101	79.668	2.171	1.035
31	C7	102	79.863	2.127	1.058
31	C7	103	80.058	2.079	1.097
31	C7	104	80.253	2.033	1.151
31	C7	105	80.449	1.973	1.218
31	C7	106	80.644	1.921	1.292
31	C7	107	80.839	1.847	1.368
31	C7	108	81.035	1.778	1.439
31	C7	109	81.230	1.699	1.499
31	C7	110	81.425	1.623	1.545
31	C7	111	81.621	1.547	1.576
31	C7	112	81.816	1.466	1.596
31	C7	113	82.011	1.387	1.609
31	C7	114	82.206	1.317	1.622
31	C7	115	82.402	1.251	1.642
31	C7	116	82.597	1.184	1.671
31	C7	117	82.792	1.098	1.708
31	C7	118	82.988	1.012	1.745
31	C7	119	83.183	0.917	1.774
31	C7	120	83.378	0.828	1.786
31	C7	121	83.574	0.741	1.771
31	C7	122	83.769	0.642	1.727
31	C7	123	83.964	0.561	1.654
31	C7	124	84.159	0.494	1.553
31	C7	125	84.355	0.427	1.431
31	C7	126	84.550	0.362	1.295
31	C7	127	84.745	0.303	1.155
31	C7	128	84.941	0.266	1.020
31	C7	129	85.136	0.240	0.902
31	C7	130	85.331	0.218	0.806
31	C7	131	85.527	0.191	0.736
31	C7	132	85.722	0.160	0.686
31	C7	133	85.917	0.128	0.648
31	C7	134	86.112	0.093	0.610
31	C7	135	86.308	0.058	0.563
31	C7	136	86.503	0.025	0.504
31	C7	137	86.698	0.009	0.434
31	C7	138	86.894	0.001	0.360
31	C7	139	87.089	-0.005	0.289
31	C7	140	87.284	-0.009	0.229
31	C7	141	87.480	-0.015	0.182
31	C7	142	87.675	-0.019	0.148
31	C7	143	87.870	-0.026	0.124
31	C7	144	88.065	-0.031	0.106
31	C7	145	88.261	-0.037	0.091
31	C7	146	88.456	-0.041	0.075
31	C7	147	88.651	-0.043	0.061
31	C7	148	88.847	-0.043	0.046
31	C7	149	89.042	-0.044	0.033
31	C7	150	89.237	-0.044	0.023
31	C7	151	89.433	-0.043	0.015
31	C7	152	89.628	-0.044	0.010
31	C7	153	89.823	-0.045	0.006
31	C7	154	90.018	-0.044	0.005
31	C7	155	90.214	-0.044	0.003
31	C7	156	90.409	-0.044	0.003
31	C7	157	90.604	-0.044	0.003
31	C7	158	90.800	-0.045	0.003
31	C7	159	90.995	-0.045	0.003
31	C7	160	91.190	-0.045	0.004
31	C7	161	91.386	-0.045	0.004
31	C7	162	91.581	-0.046	0.004
31	C7	163	91.776	-0.046	0.004
31	C7	164	91.971	-0.046	0.003
31	C7	165	92.167	-0.045	0.003
31	C7	166	92.362	-0.046	0.002
31	C7	167	92.557	-0.046	0.001
31	C7	168	92.753	-0.046	0.001
31	C7	169	92.948	-0.046	0.001
31	C7	170	93.143	-0.046	0.001
31	C7	171	93.339	-0.046	0.001
31	C7	172	93.534	-0.046	0.001
31	C7	173	93.729	-0.047	0.001
31	C7	174	93.924	-0.046	0.001
31	C7	175	94.120	-0.045	0.001
31	C7	176	94.315	-0.046	0.001
31	C7	177	94.510	-0.047	0.001
31	C7	178	94.706	-0.046	0.001
31	C7	179	94.901	-0.046	0.000
32	C8	1	60.138	3.597	0.294
32	C8	2	60.333	3.583	0.289
32	C8	3	60.528	3.574	0.283
32	C8	4	60.723	3.560	0.277
32	C8	5	60.919	3.546	0.274
32	C8	6	61.114	3.528	0.273
32	C8	7	61.309	3.513	0.276
32	C8	8	61.505	3.502	0.281
32	C8	9	61.700	3.484	0.289
32	C8	10	61.895	3.466	0.297
32	C8	11	62.091	3.447	0.304
32	C8	12	62.286	3.427	0.311
32	C8	13	62.481	3.413	0.317
32	C8	14	62.676	3.391	0.322
32	C8	15	62.872	3.372	0.326
32	C8	16	63.067	3.355	0.329
32	C8	17	63.262	3.332	0.330
32	C8	18	63.458	3.313	0.330
32	C8	19	63.653	3.293	0.327
32	C8	20	63.848	3.277	0.322
32	C8	21	64.044	3.255	0.315
32	C8	22	64.239	3.235	0.307
32	C8	23	64.434	3.219	0.299
32	C8	24	64.629	3.206	0.290
32	C8	25	64.825	3.184	0.281
32	C8	26	65.020	3.172	0.271
32	C8	27	65.215	3.154	0.262
32	C8	28	65.411	3.141	0.252
32	C8	29	65.606	3.125	0.241
32	C8	30	65.801	3.110	0.231
32	C8	31	65.997	3.098	0.221
32	C8	32	66.192	3.089	0.212
32	C8	33	66.387	3.076	0.205
32	C8	34	66.582	3.065	0.199
32	C8	35	66.778	3.051	0.194
32	C8	36	66.973	3.038	0.191
32	C8	37	67.168	3.033	0.190
32	C8	38	67.364	3.021	0.189
32	C8	39	67.559	3.009	0.190
32	C8	40	67.754	2.999	0.192
32	C8	41	67.950	2.987	0.195
32	C8	42	68.145	2.974	0.199
32	C8	43	68.340	2.966	0.203
32	C8	44	68.535	2.955	0.209
32	C8	45	68.731	2.941	0.215
32	C8	46	68.926	2.928	0.221
32	C8	47	69.121	2.914	0.226
32	C8	48	69.317	2.900	0.231
32	C8	49	69.512	2.887	0.235
32	C8	50	69.707	2.871	0.239
32	C8	51	69.903	2.861	0.243
32	C8	52	70.098	2.845	0.247
32	C8	53	70.293	2.831	0.251
32	C8	54	70.488	2.817	0.254
32	C8	55	70.684	2.798	0.257
32	C8	56	70.879	2.783	0.259
32	C8	57	71.074	2.770	0.262
32	C8	58	71.270	2.758	0.264
32	C8	59	71.465	2.738	0.268
32	C8	60	71.660	2.724	0.272
32	C8	61	71.856	2.704	0.275
32	C8	62	72.051	2.692	0.279
32	C8	63	72.246	2.674	0.283
32	C8	64	72.441	2.656	0.287
32	C8	65	72.637	2.644	0.290
32	C8	66	72.832	2.622	0.293
32	C8	67	73.027	2.604	0.294
32	C8	68	73.223	2.589	0.295
32	C8	69	73.418	2.571	0.295
32	C8	70	73.613	2.551	0.295
32	C8	71	73.809	2.537	0.296
32	C8	72	74.004	2.524	0.298
32	C8	73	74.199	2.500	0.301
32	C8	74	74.394	2.487	0.304
32	C8	75	74.590	2.469	0.308
32	C8	76	74.785	2.448	0.310
32	C8	77	74.980	2.430	0.311
32	C8	78	75.176	2.411	0.312
32	C8	79	75.371	2.392	0.313
32	C8	80	75.566	2.379	0.314
32	C8	81	75.762	2.359	0.317
32	C8	82	75.957	2.342	0.321
32	C8	83	76.152	2.319	0.327
32	C8	84	76.347	2.302	0.334
32	C8	85	76.543	2.283	0.342
32	C8	86	76.738	2.263	0.351
32	C8	87	76.933	2.242	0.363
32	C8	88	77.129	2.222	0.379
32	C8	89	77.324	2.199	0.398
32	C8	90	77.519	2.177	0.422
32	C8	91	77.715	2.151	0.451
32	C8	92	77.910	2.124	0.485
32	C8	93	78.105	2.098	0.524
32	C8	94	78.300	2.065	0.568
32	C8	95	78.496	2.028	0.614
32	C8	96	78.691	1.992	0.662
32	C8	97	78.886	1.946	0.709
32	C8	98	79.082	1.902	0.756
32	C8	99	79.277	1.854	0.801
32	C8	100	79.472	1.805	0.847
32	C8	101	79.668	1.756	0.895
32	C8	102	79.863	1.701	0.949
32	C8	103	80.058	1.648	1.009
32	C8	104	80.253	1.589	1.078
32	C8	105	80.449	1.525	1.153
32	C8	106	80.644	1.456	1.233
32	C8	107	80.839	1.374	1.310
32	C8	108	81.035	1.286	1.377
32	C8	109	81.230	1.190	1.426
32	C8	110	81.425	1.093	1.452
32	C8	111	81.621	0.999	1.450
32	C8	112	81.816	0.911	1.422
32	C8	113	82.011	0.827	1.369
32	C8	114	82.206	0.746	1.297
32	C8	115	82.402	0.670	1.213
32	C8	116	82.597	0.613	1.123
32	C8	117	82.792	0.560	1.035
32	C8	118	82.988	0.507	0.953
32	C8	119	83.183	0.457	0.879
32	C8	120	83.378	0.412	0.812
32	C8	121	83.574	0.370	0.750
32	C8	122	83.769	0.327	0.690
32	C8	123	83.964	0.289	0.631
32	C8	124	84.159	0.255	0.570
32	C8	125	84.355	0.228	0.509
32	C8	126	84.550	0.206	0.451
32	C8	127	84.745	0.186	0.396
32	C8	128	84.941	0.169	0.348
32	C8	129	85.136	0.155	0.308
32	C8	130	85.331	0.142	0.277
32	C8	131	85.527	0.129	0.254
32	C8	132	85.722	0.117	0.237
32	C8	133	85.917	0.104	0.227
32	C8	134	86.112	0.093	0.220
32	C8	135	86.308	0.081	0.217
32	C8	136	86.503	0.069	0.214
32	C8	137	86.698	0.055	0.211
32	C8	138	86.894	0.040	0.205
32	C8	139	87.089	0.027	0.195
32	C8	140	87.284	0.015	0.180
32	C8	141	87.480	0.004	0.161
32	C8	142	87.675	-0.003	0.139
32	C8	143	87.870	-0.006	0.116
32	C8	144	88.065	-0.010	0.095
32	C8	145	88.261	-0.013	0.076
32	C8	146	88.456	-0.016	0.060
32	C8	147	88.651	-0.018	0.047
32	C8	148	88.847	-0.020	0.037
32	C8	149	89.042	-0.022	0.029
32	C8	150	89.237	-0.022	0.022
32	C8	151	89.433	-0.022	0.017
32	C8	152	89.628	-0.023	0.012
32	C8	153	89.823	-0.023	0.009
32	C8	154	90.018	-0.023	0.007
32	C8	155	90.214	-0.024	0.005
32	C8	156	90.409	-0.023	0.004
32	C8	157	90.604	-0.022	0.004
32	C8	158	90.800	-0.024	0.004
32	C8	159	90.995	-0.025	0.004
32	C8	160	91.190	-0.025	0.003
32	C8	161	91.386	-0.025	0.003
32	C8	162	91.581	-0.024	0.002
32	C8	163	91.776	-0.024	0.002
32	C8	164	91.971	-0.024	0.002
32	C8	165	92.167	-0.025	0.002
32	C8	166	92.362	-0.025	0.002
32	C8	167	92.557	-0.025	0.003
32	C8	168	92.753	-0.026	0.003
32	C8	169	92.948	-0.026	0.003
32	C8	170	93.143	-0.025	0.002
32	C8	171	93.339	-0.026	0.002
32	C8	172	93.534	-0.025	0.002
32	C8	173	93.729	-0.026	0.002
